"July 21, 2017",5,Good phone for the money,Best unlocked phone for this amount of money. Fast phone and good battery life.
"July 21, 2017",5,Big bang for your buck!,"I've had cell phones since the early 90's, way before they went global in popularity. This is a top shelf product without the exaggerated price to go with it. Finally, a 64G phone with 4G of RAM for a price that doesn't break the bank. And the frosting on the cake is that Best Buy will match the price should you find it elsewhere for less, which is exactly what I did. Battery life is great, I can easily get 24+ hours with one charge. I use it primarily for 1. internet -teaching classes, searching info, shopping, news, messaging, FB, Twitter. 2. Camera, which is outstanding. And 3. Calls. No complaints whatsoever. Am not into it for music or games. And yes, this may sound like a girl-thing, but I finally got the gold one! I know it's not a big thing for some users, but it sure is for those of us who've been using cell phones since they were the size of a Honda. 
This sleek, gorgeous model is comfortable in the hand with just the right amount of heft, and durable with its newest generation gorilla glass screen. A win/win!"
"July 20, 2017",4,nice phone,this phone is a good alternative from the i-phone.
"July 20, 2017",3,decent phone but difficult for me,"Phone is good but for someone new to smartphones it's not easy to understand all functions even after downloading the manual. With the instructions it still takes many attempts to get the function right. It's almost impossible to download your music library even with the manual, My Expert, and talking to staff at Best Buy. I think there must be an assumption that the buyer is an experienced smartphone user. Google Play is not well structured for manipulating your Library even after you find a way to download it. I find myself spending way too much time figuring the phone out. I probably should have gone with an Apple so I could go sit down in one of their classes after purchase and with one of their staff. Best Buy should consider something similar."
"July 20, 2017",5,The best mid-range phone I've ever used,"The Moto G5 Plus, it's a mid-range powerhouse that'll last you into the wee hours of the night. I would recommend this phone to anyone who wants to buy a phone with great specs without breaking the bank."
"July 20, 2017",5,Great phone for the price,This is my 2nd Moto G (unfortunately I had to have a funeral for the 1st). A sales person suggested I give this phone a try. I had gone in with a specific well known phone in mind. I am so happy I decided to listen to their advice! Easy to operate and fast. Absolutely love it.
"July 19, 2017",4,Overall good!,"For the price, this was a pretty darn good phone! It takes pretty good pictures and has plenty of room. Just over a month in and I am having some issues with the Google search function, but I'm not sure if I did something or if it was the phone. But overall, I am very happy!"
"July 19, 2017",5,Great low-cost phone,"For the money this phone is a great deal.
My son loves his new phone"
"July 19, 2017",5,Excellent for the money,"So far this phone has met all my expectations. It is quite responsive and I don't notice any lag, though I have many apps installed. 

The camera is a huge improvement over my first generation Moto g LTE."
"July 19, 2017",5,Great battery life,So far so good with my moto G5 plus 64g. I'm ending my day with over 50% battery left. Performance is good normal Web & app stuff. Simple games run fine. Cell coverage on Att is good.
"July 19, 2017",5,Excellent midrange phone,"Happy with performance and no bloatware, but wish it had a notification led."
"July 19, 2017",5,Motorola rocks,Larger screen and more memory than my last phone. This is the 5th Motorola I've owned. Easy to operate and an excellent value for the price.
"July 19, 2017",5,Great item.,Expected no less from Motorola. All the bells and whistles. No crashes at a great price.
"July 18, 2017",5,Great phone for the price,Great phone for the price. I did not care for the default app launcher and installed the Nova Launcher.
"July 17, 2017",5,Great Phone with Great Price,"I am very happy with this phone after over a month of heavy usage. Performance is great. Battery life and recharge has been better than expected. Only changes would be fingerprint reader on back middle and headset plug on top, but that is personal preference. Other comparable unlocked phones are significantly higher price."
"July 17, 2017",5,Great bargain phone,"Battery lasts most of the day with extremely heavy use. Phone never lags, even with multiple games and apps open in back ground. Nice features my HTC didn't have. Inserted my AT&T; sim card, linked my Google account, phone was ready to go. Go buy, you won't be disappointed"
"July 16, 2017",5,Amazing phone!!!,"Works great, great battery life, nice camera and processor."
"July 15, 2017",5,Great Phone,"Is it a Galaxy or an IPhone? No, it's not. But then it doesn't cost almost $1,000.00 either. This phone has an octo-core so it's really fast with 4GB of RAM. It's got 64GB internal memory. Who needs an SDHC card. I don't need no stinkin' SDHC card! And on sale it only cost me $240.00. And no bloat!!! Yay!!! A great camera! Can work on ANY network and is unlocked. Sprint is letting me bring it to my plan no charge for 1 year. We'll see what they've got to offer in a year. The absolute only thing that I find a negative about it is that it is not water resistant. This does concern me somewhat but I bought the 2 year geek squad warranty so that should take care of that. I don't normally buy extended warranties except on my electronics. This one was a bit pricey so I had to think about it for a week but ended up deciding to get it since phones are at such risk of damage. A bit more on the camera I've never taken such FAST pics with a phone. You click to take the pic n it takes it. No delays, no wondering when it's going to take the pic, no hoping your hand is steady enough so that the pic isn't blurred. You click n it's taken. Because there is no bloat I can add the apps that I really want. Like Samsung Health. I do still need to learn more about the phone but I really like it so far after about 1 1/2 weeks. I did a lot of research before I bought it n I think I did well. I'm sure the flagship phones can do lots more than I need so certainly some will need one of them. But I don't."
"July 14, 2017",5,It is a great phone.,It is a great phone. Like the camera and the ease of use.
"July 14, 2017",5,Great phone for the cost,This is a great budget Phone. It does everything I need it to for a good price. It doesn't have all the bells and whistles of a flagship phone but it's mostly the stuff I never used that's missing
"July 14, 2017",3,It's an average phone,I had problems with the phone. It gets switched off while talking if you access any apps. Also there was some problem with the button.
"July 14, 2017",5,High performance phone for a mid performance price,"This phone exceeded my expectations, with similar specs as the more expensive flagship phones. It keeps up with anything I've tried to do. Most importantly, it doesn't include the carrier bloat that many other phones include."
"July 14, 2017",5,Most Bang for the Buck,"This phone is awesome. There's a lot of quality built into it for the price. You'd have to spend two to three times more money to get something better, and the margin for better is very small. The camera is wonderful, taking sharp well light-balanced photos. The auto-focus is blazingly fast. No chance of missing your shot. It also has a lot of security features, which give you the option to use or not. Some have said the voice through the speaker sounds a bit tinny, but I couldn't tell. The maximum volume setting could be a bit higher, but the sound quality was good. I highly recommend it...you won't be disappointed."
"July 14, 2017",5,An Excellent Android Smartphone at a Good Price,"I love this phone. It replaces an aged Samsung Galaxy S4 which ran out of storage space. I love everything about it:
1) looks
2) speed
3) performance
4) loads of storage space (64GB version w/ 64GB miniSD card)
5) 4GB of memory
6) Beautiful display
7) Almost no crapware preloaded

However, there are a few minor exceptions:
1) The back of the phone is really slippery, so get a good case for it since you will likely drop it at some point (I dropped mine the first day).
2) Transitioning from earlier Samsung enhanced Android to a pretty much stock Android 7.0 Noughat takes some getting used to but it is still overall much better."
"July 14, 2017",5,Great phone for the money,"This is a great phone for $299. Very good display and cameras, fast, high quality build, and not too big to go in a pocket with a case on it. Also no software or device issues like with less expensive Androids I have had in the past. Android 7 is way better than prior versions and even better than iOS 10, which I still have on my spare iPhone."
"July 14, 2017",5,Excellent,"Excellent phone,. Does everything phones twice the price do."
"July 14, 2017",5,Amazing 'budget' phone.,"Great phone. Good battery life, love the Moto gestures. Almost stock Android no bloatware or garbage pre installed. Good (not great) camera. For the price you could buy much worse phones. Fast snappy processor. Would totally recommend this phone to anyone on Cricket looking for a good unlocked phone."
"July 14, 2017",5,Nice Phone,I loved this phone and the color is very beautiful. Price is wonderful.
"July 13, 2017",5,Love the phone,"I love my new phone. I like that it was easy to use and set up. I don't want a contract phone, this was the best way to go for me. Like the fact that I put what I want on it, not what my carrier wants."
"July 10, 2017",4,3000 mAh battery lasts two days,"This is the first unlocked phone I've purchased, and I've been pretty happy with it over the first couple of weeks. I'm using the phone on Verizon. I walked into a Verizon store and they gave me a nano SIM card for it, and activated it free of charge. The battery life is great. It accommodates an external microSD card, which is a must for me. The camera is slow to focus and respond to shutter push. It has been fast on WiFi and 4G connections. It doesn't come bloated with extra apps that I don't want and can't get rid of. The fingerprint unlock has worked pretty well with both of my thumbs. I appreciate the notification previews that allow me to see what's there without having to unlock the screen. I wasn't expecting this to rival the top of the line Verizon flagship phones, but for $300 it is a very functional bargain compared to the $700 or so you'll drop on those."
"July 9, 2017",5,G5 plus great,"Love the cost and how fast it is.
The fingerprint reader is great on a bargain phone."
"July 9, 2017",5,Phone has WiFi calling and excellent reception,"The Moto 4 gen doesn't have WiFi calling capable. And the Moto 5 gen. Same great reception, but traveling WiFi calling is a must have.
Great phone for the money. Nothing comes close!"
"July 9, 2017",5,Great smartphone that meets my needs.,This newly released smartphone meets all my needs at a very reasonable price. I purchased it online and picked it up at a nearby store 30 minutes later.
"July 9, 2017",5,Great phone,No bloatware. This watch has everything I need in it
"July 8, 2017",4,Good battery life,It's not the best looking nor the fastest phone but it gets the job done.
"July 7, 2017",5,Great budget phone with great features,"Battery is excellent, phone is fast and camera quality is comparable to good phones. Worth it!"
"July 7, 2017",5,Solid Phone,"My Samsung Note 5 died in me, and I needed a quick replacement. This phone is fairly fast, and the screen is large. Not too different than my Note for my needs."
"July 7, 2017",5,Great all-around unlocked phone.,"The G5 plus will perform all your productivity & entertainment tasks easily and last all day for about half the cost of most phones out there.

It offers 4GB of ram, 64 GB of onboard memory, it is expandable to 128GB, has 3,000 mAh battery with an included turbo charger, screen resolution of 1080p, back camera is 12mp, front camera is 5mp front, runs Android 7.0 out of the box, has no bloatware, it is unlocked, and it is decently priced. NFC is the only thing on my wish list for this phone.

I'm very happy and highly recommend it."
"July 7, 2017",5,Great phone for the price,"Compared to Galaxy S8 at $750, G5+ at $300 is a bargain. I don't miss any features that may be lacking. Battery lasts all day. All features work very quickly."
"July 7, 2017",5,Good phone for the money,Good unlocked phone for the money. Battery last with medium use about 2 days.
"July 7, 2017",5,Good phone for the price,Mid range phone with raw Android OS and no bloatware.
"July 7, 2017",5,Great phone great price,I really like the way Moto leaves the Android OS alone and gives the consumer Android like it was designed. The 5.2 screen size is perfect alot of phones are just too big for people to carry comfortablely. The preformace has been outstanding.
"July 7, 2017",5,"Awesome, for real","Reading other reviews, there are people saying a lot of good stuff about this phone. And they are all right! The speech ""this is just like a 600.00 phone but cheaper"" is totally accurate. I bought the Moto G5 64 GB with 4GB of RAM - which I recommend to everybody. The RAM memory makes a lot of difference when it comes to performance and speed."
"July 7, 2017",5,Excellent Value,"The Moto G5 Plus has the look and feel of a current Samsung at half the price. User interface is very friendly, communications are clear, and battery life is a consistent 3-5 days. Very nice unit."
"July 7, 2017",4,Good unlocked phone,It is an acceptable replacement for a phone that had gotten wet. Easy to use and was easy to set up.
"July 7, 2017",5,Fast Sleek and Sharp,"The Moto G5plus loads everything quickly. The screen is bright, sharp, and clear. No problem multitasking with the 4GB RAM. The battery life is amazing, used to recharging daily or before, but have been lasting 2 days plus and still > 20% left when I do recharge."
"July 7, 2017",5,Great phone for a reasonable price,"After researching all of the available options for unlocked cellphones, I found that this phone has the features that I wanted and needed for a price that I could tolerate. It has been easy to set up and use. I am looking forward to having this phone for a good long time!"
"July 7, 2017",5,Excellent,Awesome! Best phone I have ever bought. All whistles attached! Way to go Moto
"July 4, 2017",5,Best value for money,"This is definitely one of the best value for money phones out there.

Pros:
5.2 inch screen size is perfect, with the option of removing the nav bar below by using actions on the fingerprint sensor. Brilliant.
64 GB option available. Works fast for average use. Good screen.

Cons:
No NFC for Android Pay. No other problem yet noticed."
"July 3, 2017",4,Overall good,Pretty good phone. finger print feature is nice. Easy to use.
"July 1, 2017",5,Good price,"Great memory, good photos, good sound.not hard to get used to the different settings."
"June 30, 2017",5,Great Phone!,This is my 4th Motorola phone and all have met my expectations.
"June 30, 2017",5,"Great phone, great deal",Has the power and easability as it's expensive cousins at one third the cost of a Samsung 8.
"June 30, 2017",5,Great value for strong performer,"Got this to replace Moto G4 which worked fine, but I wanted more memory. This Moto G5 Plus has 4GB RAM and 64GB memory. Twin LED flash, fingerprint unlock, works perfectly."
"June 30, 2017",5,Excellent Budget Phone,"So far I love this phone. 64 gig of storage, quad core processor and 4 gig of RAM. Operation is smooth and fast and it comes without all of the bloated crapware that major carrier's phone have. Almost just pure Android. The display is clear and bright and battery life is phenomenal! Sure, it doesn't have some of the more sophisticated bells and whistles of much more expensive phones but most of those bells and whistles are just fluff in the end. The only thing I do miss is the ability to be a wifi hotspot. Great phone at a great price. Highly recommended."
"June 30, 2017",5,Great cell for the price,"It is a good device, fast and for a fair price. I recommend it."
"June 30, 2017",5,Great phone with awesome battery life,"I purchased the 64GB, 4GB Ram model. Incredible battery life. The phone last 2 days for me while my previous Nexus 6 was down to about 6 hrs. The phone works great with Android Auto too. Hands down improvement over my Nexus 6 and for $300. My daughter has a Samsung 7 edge. The Edge does have a better camera although this one is not bad."
"June 28, 2017",5,great mid priced phone,was an upgrade from a dying note 4. a little tough to get data transfered. nice size & feel. performs faster than the note.
"June 26, 2017",5,Love this phone!,"I'm very happy with my new phone, it does everything I was looking for!! So easy to work, even for me..."
"June 26, 2017",5,Great Unlocked Phone,This is a great unlocked and affordable phone with several nice features.
"June 26, 2017",4,Great phone,"I switched from an iPhone 6. The only thing I miss is the ability to do apple pay when I'm out. It's a tad wider than I prefer because I have small hands, but it's still a great phone. The fingerprint function works even better than my iPhone did. I have no regrets."
"June 26, 2017",4,Best budgeted phones,"+ good display
+ 4GB RAM is amazing for the price
+ nice processor 
- bad camera"
"June 25, 2017",5,Great phone,"I love this phone. The pictures are phenomenal, especially the selfies. The processing speed is great and getting the 64gb was the best decision I ever made"
"June 24, 2017",4,Great Value!,"I've never owned an IPhone or Samsung Galaxy so this is not a comparison. However, as an Outside Sales Rep, I'm on my phone constantly. Reliable phone, email, text and sometimes Google Hangouts (think IPhone FaceTime) are essential to my job. The Moto G Plus delivers rock solid performance."
"June 24, 2017",5,Great phone,"This phone doesn't have a lot of bells and whistles, but it does what I need it to do: make calls, send texts, surf the internet, take pictures. It does all of those things really well so far and I'm very happy with the look, function and price. Why spend an extra $400-500 for the Samsung or iphone when I can buy this phone?"
"June 24, 2017",5,Great phone,Value for Money and best buy price match awesome !
"June 24, 2017",5,Best bang for the buck.,Did tons of research before making this purchase. Wanted a phone to replace wife's broken S7 which we are leaving Samsung due to poor build quality. This phone feels really good in the hands. Love how it's not all glass which can break easily which Samsung wants. This Moto G5 is just as fast as S7. Cell reception is better compared to S7. Only complaints are the camera hump on back and it's lacking an AMOLED screen which I love on the S7. Would buy the G5 again.
"June 23, 2017",5,Great cell phone for the price!,"I didn't want to lease a phone, nor did I feel like paying $600 plus outright for a cell phone. The price was reasonable and I'm very satisfied with the quality of the Moto G 5 plus. 
It's also unlocked, so I can easily switch cell phone providers, if I choose to."
"June 23, 2017",5,The Right Choice,I almost went for the Iphone. Almost. So glad I stuck with my android. What an easy transition and perfect phone! Perfect size and feels just right in my hand.
"June 23, 2017",4,Great phone for the money,"Very good phone, great battery life. Nice display only weak spot is speaker a little weak."
"June 23, 2017",5,Great budget phone,A great phone at an even better price point. I would recommend this to anyone looking for a cheaper device with decent specs.
"June 23, 2017",5,Great phone,"I like that you can get a good phone with 4gb ram,64gb storage,great battery life,and great performance for $300. This phone is awesome. Well done Motorola."
"June 23, 2017",4,good budget phone,"for the price, specs of this phone is good. battery life is normal. if i use for a day, i still got 55% of battery left. camera isn't great but it does what it needs to"
"June 23, 2017",4,Nice phone and big enough.,"I like the phone, just have to get use to a Samsung. Had a I phone before."
"June 23, 2017",4,Very nice phone for the price,"I was replacing my Moto E phone with an updated model. So far I really like it. Everything is pretty much the same to me, but the camera. The camera on this phone is night and day better. Great battery life too. I only have to charge it every other day with my normal use. The only thing I don't like is that I can't seem to figure out if there is someway to make it have a blinking light when there is a message or missed call. If I could figure that out I would give it 5 stars."
"June 23, 2017",4,Nice Phone,"I needed to replace a phone that had died the night before so I looked at all the available options of phone. The three things I wanted was that the phone wasn't locked to a carrier, that the phone was at least on Android 7 and that the phone wasn't overly expensive. This phone met the criteria. My only problem with the phone is that I don't believe I get updates to Android. The version of the OS is dated back in January of 2017. I have yet to see any security updates. Otherwise I phone is fine.."
"June 23, 2017",4,Great phone for the money!,Very happy with my new Moto G5 plus. Much faster than my old Moto x and the battery life is fantastic. Almost lasts two days with varied use. Highly recommend for the money.
"June 23, 2017",5,"Great, Multi-Tasking Device","The best phone you can buy without a contract, unlocked and ready to use with multiple networks.

I bought mine at Best Buy and then went to a Verizon store, where they put the SIM card in and activated my phone using a $40 prepaid card.

I use my phone mostly for business and my previous phone was just too slow and had trouble handling multiple apps at once. This one seems almost too good to believe. Apps open quickly, I can switch between email, messaging, GPS, and other apps seamlessly and with no delays.

I couldn't be happier.

I do strongly recommend the 4GB of RAM version phone."
"June 22, 2017",5,Works great,"The operating system is easy to use and it did not come with all the junk apps that you get when you buy a phone connected to a specific carrier. 
Charges fast and has good battery life."
"June 22, 2017",5,Excellent phone,"Well worth the money, fast performance, definitely recommend this phone over Samsung"
"June 22, 2017",4,Worth for the money,"Pros:Long battery life, camera performance is good, user friendly.
Cons: I accidentally press the power button often and ended up restart..because of power button positioning (middle of right side)"
"June 22, 2017",4,Great value,"This is a great phone so far. Charges fast, battery lasts all day. Fingerprint sensor is great. Only downside is the camera isn't all that great."
"June 21, 2017",5,Best value for smartphone,"This phone is amazing. For the money it can't be beat. It is very quick, I've experienced no lag in any situation. Screen is plenty bright even in strong sunlight. Photos are fine. Sound from the speaker is OK, nothing to rave about but at least it is front facing. It's great not having all the bloatware of other phones. The Moto motion apps are fun and useful.
I installed a free nano sim ordered from Verizon (there are different types of nano sims so be sure to get one appropriate for the phone). Took a bit of work from Verizon agents to get it activated but not too bad. Service has been great; calls are clear both directions. Since it is unlocked, I can take it to any of the other providers.
My only complaint is that I wish it were a little smaller; phones are so huge now.
For comparison, I tried a Samsung Galaxy S7 and was not that impressed.
Bottom line: you can't go wrong with this phone."
"June 21, 2017",4,Great Phone for Price,"Bought this to use on ATT network in Northern NJ area....great phone for the price...however note that Best Buy sells the American version that is single SIM...it's advertised as Dual-SIM but this is Single Nano Sim with no NFC...the network bands/antennas could be better in my area because when you're on 3g, it appears as H on the phone and i'm not sure if that's 3g or 2g but it is slow....but no real complaints for an UNLOCKED phone with flagship comparable specs for $299"
"June 21, 2017",5,Best budget cell phone there is.,For the price you can't beat it. The Moto gestures are great too.
"June 21, 2017",5,So far so good,"The battery life has been excellent for me I've played game talked and texted and still had battery power...the phone has lots of nice features, I bought 2 and they both have not had any problems, I have left the Galaxy and I'm not missing anything yet"
"June 21, 2017",5,Motorola is great,"Moto G, is an amazing phone. I usually just use Samsung, but reading reviews and listening people talking about changed my mind. I love it!"
"June 21, 2017",4,Solid Purchase,"My two-year-old Nexus 6 began to use battery life so it was time for a replacement.

I have been very pleased with the Moto G5 Plus. It is very feature-packed and a solidly-built phone for people who like Android apps. The only disappointment that I could point to is the lack of using Android pay - alas no NFC functionality.

By the way, the phone's camera is wicked fast."
"June 21, 2017",5,Great unlocked phone,This phone is sharp. It is very fast and has 4 times the space and memory as my last phone. It seems to be very intuitive.
"June 19, 2017",5,"Excellent, why spend $700-1000.00 a year?","I used to be an Iphone user. Left for a Moto X two years+ ago, then upgraded to a Moto X extreme edition a year ago for a great deal(about $225.00 for a 64GB)...unfortunately broke that phone and screen. Decided to see what was the current Moto model and came across this. another 64GB phone+added my 128GB microsd card. Love that this phone has finger reader....i hated entering code every time to unlock old phone. This phone doesn't have NFC or google pay but I never used it on last phone despite the fact that i enabled it and then had to have a pass code for security. Some have quipped about the lens sticking out a bit....doesn't matter once you put a case on it, even the thinnest cases make the the camera lens flush. Perfect size...can actually get my thumb across the screen for one handed operation. fast, good screen, good battery life. Looks just like a Iphone...if that's what your after...not really something I was looking for but get a lot of people ask is that an iphone...nope and i could buy four of these for the price of one iphone or samsung. Also used rewards points to lower price total to about $260.00 for phone and then paid the extra for a two year geek squad protection(not normally something id do)....figured I'll probably do something once in two years that will most likely net me a fix or an new phone. Great deal. Great phone. And I get two free payments on my BMW X3 by purchasing this vs. Samsung or apple."
"June 19, 2017",4,I had problems with the voicemail setup.,"Admittedly, I am electronically handicapped. The phone appears to be great but I am having a hard time learning to use it. I finally downloaded the instruction booklet and am in the process of working my way through it."
"June 19, 2017",4,Excellent buy,"Having previsously owned iPhones and Samsungs, I would say this device is right in line with these brands, though MUCH cheaper. The 64 Gb gives you a lot of flexibility and the way it functions overall is quite smart, better in many ways than the other 2 brands. However, a minor aggravator is that it does not show badges (that little red dot with the number of unread messages), though there are workarounds for this. GPS is really fast and precise, great buy overall."
"June 17, 2017",4,Good Solid Android Phone,This is a good Android phone. 4gb of ram and 64gb of storage. It handles all basic needs without difficulty.
"June 17, 2017",5,Great basic SmartPhone,"Was looking for an internationally unlocked phone to send as a present to family in Chile. The phone looks great and, up to my knowledge, is working fine.

Great purchase!"
"June 17, 2017",4,Great Phone,"Only had it for a week so far, but am really impressed. Love the fingerprint scanner for unlocking the phone."
"June 16, 2017",5,Like it,"My boyfreind loves
 it it was a surprise for him best gift he enjoying"
"June 16, 2017",5,Love this!,Excellent phone & excellent price! Hope Lenova will add more accessories. So far protective case only in two colors.
"June 16, 2017",5,This phone rocks...,"I upgraded to this phone from a Samsung Galaxy S6, this phone has an amazing battery life, super fast, and 64gb of storage..... I love this phone"
"June 16, 2017",4,Nice phone,"No nfc but not a big deal, good battery and great storage ."
"June 16, 2017",5,Great phone for the Android purist on a budget.,"I love this phone. It feels good in your hands. The OS responds quickly. It is almost pure Android, save for a single Moto app installed on the phone."
"June 16, 2017",5,Excellent phone,"Fast, good size, beautiful screen. Unlocked for all carriers. Recommend to all."
"June 15, 2017",5,Great phone for $300,"Performs really good, it's pure Android, buy it without think."
"June 13, 2017",5,For the price it's a great phone,"Bought this after my wife bought one. It has all the basic features that you need plus it's unlocked so you don't have all the cell provider's bloatware installed. I have the non-Amazon version so it just had the basic Google applications with lots of space for what I want.
Only odd thing is that there is no indicator light on the front of the phone to indicate a notification so you have to touch or pickup the phone to see if there is anything that needs attention."
"June 13, 2017",5,Best Phone for the price.,"I would recommend this phone. It's fast, not to mention that the battery last a long time. It includes fast charging so that's always nice. Overall I think I will be using this device for a while."
"June 13, 2017",5,processor,"fast and great processor. It is easy to use this phone with only one hand, the fingerprint reader works fast , I highlight autonomy along with fast charger"
"June 12, 2017",5,Great Phone - Half the Price,"This phone has been great. I now own two. Great battery life. Very little down side. (No NFC or 802.11ac) But, for less than half the price of the Samsung Gal 7, I'm ok with it."
"June 10, 2017",5,"Great phone, couldn't be more pleased!","My premium smart phone bit the dust and I needed one immediately, so I bought the Moto G5 plus as a temporary replacement, but this phone is amazing! It does everything my expensive phone did, and cost less than half the price! I'll be keeping this one for a while. Awesome phone."
"June 10, 2017",5,Phone,It is a great phone and lasts long. Surprising light and runs surprising fast as well.
"June 10, 2017",5,Great device; good price,"Phone seems to work perfectly, camera is great. There were reviews complaining about the camera in low light but I think it works quite well. I am so happy no to have all kinds of pre-loaded useless apps. Though I don't like google photos. Like other google apps, it's very invasive and you need to do some exercises to work around it. But the physical device is a winner!"
"June 9, 2017",5,No complaints.,"Responsive, nice display, no noticeable bloatware. At less than half the price of flagship devices, I wonder why I would ever want anything more expensive"
"June 9, 2017",5,great phone,"no need to spend $600 
this is phone has all the features I need & more"
"June 9, 2017",5,Incredible Value,"The price, memory and hardware combination is really great. The battery is also great as it can last all day long easy. Of course the camera could be better but then the pricing would have to match a better camera."
"June 9, 2017",5,Fantastic unlocked phone!,"If you are looking for a quick replacement phone on a budget, but don't want to skimp on performance or features, buy this phone! Seriously nothing else at this price point will get you an octa core CPU, 64GB storage, 4GB RAM, and a fantastic display without a carrier subsidy. Add to that a headphone jack, nice size and weight, and the only thing missing is a removable battery. That is the only downside for me. Period. No carrier/vendor UI customizations beyond a few easily disabled Moto functions, and you have the gamut of Android launchers and programs to use without wasted ROM space or storage."
"June 9, 2017",4,Really great phone with one small flaw,"The Moto G 5 Plus with 64 Gigs of Rom/ 4 Gigs of Ram is a fast processing phone. The Snapdragon 625 Cpu is not only fast processor, but has a proven record to manage battery life. It has pretty decent cameras, both front and back. If you turn on the Moto Gestures, you'll find them very intuitive over time. 
This phone is also universally unlocked, which means it's ready to use for any cell phone carrier. The only significant flaw I see is that it has no NFC chip, so you can't use mobile payments."
"June 9, 2017",4,Real nice phone,"Although I struggled getting the SIM installed once I got it going it has operated like a dream ever since

Love this phone"
"June 9, 2017",5,Great phone,Love this phone. Much better than my Samsung phone I had previously
"June 9, 2017",5,Awesome phone,"Totally worth every penny, you can buy another unlocked phone for such a great deal."
"June 9, 2017",5,Meets and exceeds overall expectations.,"For the price point this phone has surpassed all expectations. Performance, durability and ease of use make this phone well worth the price point. Picture quality far exceeds some of the comments seen in other reviews. Battery life is outstanding."
"June 9, 2017",4,Excellent mid-priced phone,"My wife likes all features (very fast, nice screen, etc.) except speaker-phone is hard to hear."
"June 9, 2017",5,Best smartphone for the money,Best battery life of any new phone. Fast and easy interface home key. Great phone for the price.
"June 8, 2017",5,One Great Basic Smartphone,"This phone is great, went back and purchased a second. Does everything just fine."
"June 7, 2017",5,Nice Phone,"This phone is pretty nice and is super fast. Very pleased,."
"June 6, 2017",5,Great for an inexpensive phone,Great performer for the price. My only complaint is the omission of nfc
"June 6, 2017",5,Great phone!,I thought because of the price this would be a terrible phone but I was pleasantly surprised. The phone is very responsive and the battery last all day with normal use.
"June 6, 2017",4,Good phone with lots of features,This is a good phone at a great price. I purchased it for my wife to replace her Samsung S5.
"June 5, 2017",5,Excellent and affordable!,"I have tried Moto G4, and it was my first option, but when I looked for that, the G5 was on sale, so I checked the specs and differences, and I decided to buy it at an excellent price! It is equipped with the latest Android version."
"June 4, 2017",5,Best option for the money,"Is good looking, plenty of RAM memory (4 Gb) very good battery duration (all day long), good camera and display."
"June 4, 2017",5,Best option for the money,"Motorola - Moto G Plus (5th Gen) 4G LTE with 64GB - Lunar Gray
Is good looking, plenty of RAM memory (4 Gb) very good battery duration (all day long), good camera and display."
"June 3, 2017",5,Great budget phone,I went to my local best buy and got this phone. Its great. It even has special gesture.
"June 3, 2017",4,Excellent Value,I purchased this phone to replace my Nexus 5. Two weeks in and I love this phone. Excellent value for money.
"June 2, 2017",4,Phone works great.,"Very easy to learn how to use, bought phone unlocked, right price, right features."
"June 2, 2017",4,Good so far,Don't like how voicemail works and notifications. Not very good instructions for use of phone. Like how it keeps your windows active and you can switch right back without reactivating.
"June 2, 2017",5,"Phone is OK, service was great","I forgot her name but....
The price of the phone was the same as amazon and newegg. I was hoping that buying it from BB would add the possibility of help transferring contact, etc. This was true. I can't remember her name, but she works at the Bailey's Crossroads BB. She was VERY VERY helpful with pairing the old phone and setting up the new phone. It made a huge difference for me."
"June 2, 2017",5,Great phone for a great price,Phone works very well has a good battery life and can do everything the high end phones can do for a great price
"June 2, 2017",5,Great phone for the price,"This phone has probably the best specs for the price. I'm new to Android and have a few complaints about the software, but the phone itself is nice."
"June 2, 2017",4,Works well.,"It's a very good phone. I didn't give it 5 stars, because the screen size is not big enough and there is little variety in sizes."
"June 2, 2017",4,Good phone,Good phone. I like Motorola phone's. I would get another one
"June 2, 2017",5,Good phone and good value,This does everything I need with room for growth. A big improvement over the 3rd gen phone that I had.
"June 2, 2017",5,Excellent Smart Phone,Excellent phone with great sound and picture quality. It was not full of Apps that I did not want or need. The first Verizon Store staff was not trained to switch my service to an unlocked phone. I went to a Verizon Corporate Store and they switched my phones very easily.
"June 2, 2017",5,Plenty of storage,Only had for a week so far pretty awesome only had to charge once so far camera is bad a$$ pretty fast apps
"June 2, 2017",5,Phone,"I recently bought a new phone that was a ""flagship"" model but because of an accident had to get another new phone. Being somewhat frugal I didn't want to spend top dollar another top end phone and decided to give this one a try. For the money ($299) I couldn't be happier. It has more internal memory than my last phone and seems to run just as smoothly."
"June 2, 2017",5,Great phone at good price,"If you're not after the flagship products, this is a really good Android phone at an unbeatable price."
"June 2, 2017",5,Good Bye BLU Hello Moto,"Was so frustrated with the BLU Vivo 5R phone purchased last year that I walked into Best Buy to pick up an online purchase but headed to the phone section....Pointed at the Moto G 5 Plus, bought it and have loved it ever since. The phone is loud enough to hear it ringing and voices on speakerphone....which was the BIG problem with the BLU phone. The Moto G 5Plus is a really great phone, easy to use and does everything the more expensive phones do. Glad I got it."
"June 2, 2017",5,Love this phone,I sold my broken iPhone 6 and bought this phone. I've loved it so far. I highly recommend getting the 4gb version tho. I don't do any heavy loads and my average ram usage is around 1.9 gb. So you might notice some bottlenecking I'd you only get the 2 gb
